"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"SATS","EchoStar Corporation","42.62","$2.05B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/sats",
"ECL","Ecolab Inc.","192.36","$55.45B","n/a","Basic Industries","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/ecl",
"EEI","Ecology and Environment, Inc.","10.72","$46.26M","1987","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/eei",
"EC","Ecopetrol S.A.","18.58","$38.2B","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/ec",
"EDAP","EDAP TMS S.A.","2.65","$76.84M","1997","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/edap",
"EDSA","Edesa Biotech, Inc.","7.4","$52.82M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/edsa",
"EIX","Edison International","63.78","$20.78B","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/eix",
"EDNT","Edison Nation, Inc.","2.37","$15.17M","2018","Consumer Non-Durables","Recreational Products/Toys","https://www.nasdaq.com/symbol/ednt",
"EDIT","Editas Medicine, Inc.","22.41","$1.1B","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/edit",
"EDTX","EdtechX Holdings Acquisition Corp.","10","$79.06M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/edtx",
"EDTXU","EdtechX Holdings Acquisition Corp.","10.24","$80.96M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/edtxu",
"EDTXW","EdtechX Holdings Acquisition Corp.","0.28","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/edtxw",
"EDUC","Educational Development Corporation","7.45","$60.91M","n/a","Consumer Durables","Consumer Specialties","https://www.nasdaq.com/symbol/educ",
"EW","Edwards Lifesciences Corporation","192.87","$40.08B","n/a","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/ew",
"EGAN","eGain Corporation","8.89","$269.53M","1999","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/egan",
"EHTH","eHealth, Inc.","80.05","$1.81B","2006","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/ehth",
"EIDX","Eidos Therapeutics, Inc.","28.23","$1.04B","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/eidx",
"EIGR","Eiger BioPharmaceuticals, Inc.","11.07","$270.5M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/eigr",
"EKSO","Ekso Bionics Holdings, Inc.","1.3","$96.64M","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ekso",
"EP^C","El Paso Corporation","50.09","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/ep^c",
"EE","El Paso Electric Company","65.69","$2.67B","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/ee",
"LOCO","El Pollo Loco Holdings, Inc.","11","$422.77M","2014","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/loco",
"ELAN","Elanco Animal Health Incorporated","32.93","$12.04B","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/elan",
"ESTC","Elastic N.V.","77.82","$5.73B","2018","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/estc",
"ESLT","Elbit Systems Ltd.","159.56","$7.05B","n/a","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/eslt",
"EGO","Eldorado Gold Corporation","5.11","$811.48M","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/ego",
"ERI","Eldorado Resorts, Inc.","52.72","$4.08B","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/eri",
"SOLO","Electrameccanica Vehicles Corp. Ltd.","2.71","$99.74M","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/solo",
"SOLOW","Electrameccanica Vehicles Corp. Ltd.","0.4999","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/solow",
"ECOR","electroCore, Inc.","1.99","$58.96M","2018","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/ecor",
"ELMD","Electromed, Inc.","5.4","$45.41M","2011","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/elmd",
"EA","Electronic Arts Inc.","93.19","$27.7B","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/ea",
"EFII","Electronics for Imaging, Inc.","36.86","$1.59B","1992","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/efii",
"ELSE","Electro-Sensors, Inc.","3.44","$11.68M","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/else",
"ESI","Element Solutions Inc.","10.21","$2.63B","2014","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/esi",
"ELVT","Elevate Credit, Inc.","4.44","$192.68M","2017","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/elvt",
"LLY","Eli Lilly and Company","115.56","$112.19B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/lly",
"EFC","Ellington Financial Inc.","18.44","$548.51M","2010","Finance","Real Estate","https://www.nasdaq.com/symbol/efc",
"EARN","Ellington Residential Mortgage REIT","10.99","$137.01M","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/earn",
"ELLO","Ellomay Capital Ltd.","10.5","$112.13M","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/ello",
"ECF^A","Ellsworth Growth and Income Fund Ltd.","25.3","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ecf^a",
"ECF","Ellsworth Growth and Income Fund Ltd.","10.17","$132.45M","1986","n/a","n/a","https://www.nasdaq.com/symbol/ecf",
"ESBK","Elmira Savings Bank NY (The)","16.12","$56.14M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/esbk",
"ELOX","Eloxx Pharmaceuticals, Inc.","9.33","$336.12M","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/elox",
"ELTK","Eltek Ltd.","4.08","$17.87M","1997","Technology","Electrical Products","https://www.nasdaq.com/symbol/eltk",
"EMAN","eMagin Corporation","0.49","$24.1M","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/eman",
"AKO.A","Embotelladora Andina S.A.","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ako.a",
"AKO.B","Embotelladora Andina S.A.","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ako.b",
"ERJ","Embraer S.A.","19.82","$3.64B","2000","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/erj",
"EMCI","EMC Insurance Group Inc.","36.02","$780.49M","1982","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/emci",
"EMCF","Emclaire Financial Corp","31.8","$85.82M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/emcf",
"EME","EMCOR Group, Inc.","84.85","$4.76B","n/a","Capital Goods","Engineering & Construction","https://www.nasdaq.com/symbol/eme",
"EMKR","EMCORE Corporation","3.39","$97.18M","1997","Technology","Semiconductors","https://www.nasdaq.com/symbol/emkr",
"EEX","Emerald Expositions Events, Inc.","11.28","$810.48M","2017","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/eex",
"EBS","Emergent Biosolutions, Inc.","46.46","$2.39B","2006","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ebs",
"EMR","Emerson Electric Company","65.51","$40.29B","n/a","Energy","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/emr",
"MSN","Emerson Radio Corporation","1.0398","$21.88M","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/msn",
"EMMS","Emmis Communications Corporation","4.681","$61.31M","1994","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/emms",
"NYNY","Empire Resorts, Inc.","9.45","$325.21M","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/nyny",
"ESRT","Empire State Realty Trust, Inc.","15.76","$4.81B","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/esrt",
"EIG","Employers Holdings Inc","42.29","$1.36B","2007","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/eig",
"EDN","Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor)","18.85","$826.69M","2007","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/edn",
"EMX","EMX Royalty Corporation","1.24","$101.55M","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/emx",
"ENBL","Enable Midstream Partners, LP","13.09","$5.7B","2014","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/enbl",
"ENTA","Enanta Pharmaceuticals, Inc.","89.54","$1.76B","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/enta",
"ENB","Enbridge Inc","35.42","$71.68B","n/a","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/enb",
"ENBA","Enbridge Inc","26.52","n/a","2018","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/enba",
"ECA","Encana Corporation","4.96","$7.17B","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/eca",
"EHC","Encompass Health Corporation","60.95","$6.03B","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/ehc",
"ECPG","Encore Capital Group Inc","34.8","$1.08B","n/a","Finance","Finance Companies","https://www.nasdaq.com/symbol/ecpg",
"WIRE","Encore Wire Corporation","54.51","$1.14B","1992","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/wire",
"DAVA","Endava plc","36.9","$2B","2018","Technology","EDP Services","https://www.nasdaq.com/symbol/dava",
"EXK","Endeavour Silver Corporation","2.01","$264.27M","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/exk",
"ENDP","Endo International plc","3.93","$876.8M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/endp",
"ELGX","Endologix, Inc.","7.84","$131.61M","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/elgx",
"NDRA","ENDRA Life Sciences Inc.","1.72","$12.77M","2017","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/ndra",
"NDRAW","ENDRA Life Sciences Inc.","0.62","n/a","2017","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/ndraw",
"EIGI","Endurance International Group Holdings, Inc.","5.44","$794.03M","2013","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/eigi",
"ENIA","Enel Americas S.A.","8.55","$9.82B","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/enia",
"ENIC","Enel Chile S.A.","4.7","$6.5B","2016","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/enic",
"ENR","Energizer Holdings, Inc.","40.43","$2.83B","2015","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/enr",
"ENR^A","Energizer Holdings, Inc.","90.9402","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/enr^a",
"EPC","Energizer Holdings, Inc.","28.57","$1.55B","n/a","Consumer Non-Durables","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/epc",
"WATT","Energous Corporation","4.25","$129.29M","2014","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/watt",
"EFOI","Energy Focus, Inc.","0.45","$5.55M","n/a","Consumer Durables","Building Products","https://www.nasdaq.com/symbol/efoi",
"UUUU","Energy Fuels Inc","3.18","$297.39M","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/uuuu",
"UUUU.WS","Energy Fuels Inc","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/uuuu.ws",
"ERII","Energy Recovery, Inc.","10.08","$549.14M","2008","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/erii",
"ET","Energy Transfer L.P.","14.25","$37.33B","1996","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/et",
"ETP^C","Energy Transfer Operating, L.P.","23.98","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/etp^c",
"ETP^D","Energy Transfer Operating, L.P.","24.72","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/etp^d",
"ETP^E","Energy Transfer Operating, L.P.","25.01","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/etp^e",
"ERF","Enerplus Corporation","7.5","$1.76B","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/erf",
"ENS","Enersys","65.39","$2.8B","2004","Consumer Non-Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/ens",
"ENG","ENGlobal Corporation","0.9201","$25.22M","n/a","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/eng",
"E","ENI S.p.A.","32.4","$58.87B","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/e",
"ENLC","EnLink Midstream, LLC","9.94","$4.84B","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/enlc",
"ENLV","Enlivex Therapeutics Ltd.","17.77","$179.72M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/enlv",
"EBF","Ennis, Inc.","19.29","$504.55M","n/a","Consumer Services","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/ebf",
"ENOB","Enochian Biosciences, Inc.","5.21","$202.09M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/enob",
"ENVA","Enova International, Inc.","22.99","$774.39M","2014","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/enva",
"ENPH","Enphase Energy, Inc.","18.4","$2.23B","2012","Technology","Semiconductors","https://www.nasdaq.com/symbol/enph",
"NPO","EnPro Industries","65.03","$1.35B","n/a","Basic Industries","Metal Fabrications","https://www.nasdaq.com/symbol/npo",
"ESV","Ensco Rowan plc","7.86","$1.55B","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/esv",
"ENSV","ENSERVCO Corporation","0.4109","$22.32M","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/ensv",
"ESGR","Enstar Group Limited","175.11","$3.76B","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/esgr",
"ESGRO","Enstar Group Limited","25.826","$113634.4","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/esgro",
"ESGRP","Enstar Group Limited","25.98","$415680","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/esgrp",
"ETTX","Entasis Therapeutics Holdings Inc.","6","$78.79M","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ettx",
"ENFC","Entegra Financial Corp.","29.68","$205.36M","2014","Finance","Banks","https://www.nasdaq.com/symbol/enfc",
"ENTG","Entegris, Inc.","38.5","$5.22B","2000","Consumer Non-Durables","Plastic Products","https://www.nasdaq.com/symbol/entg",
"ENTX","Entera Bio Ltd.","3.77","$43.2M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/entx",
"ENTXW","Entera Bio Ltd.","0.59","n/a","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/entxw",
"ETM","Entercom Communications Corp.","6.06","$839.09M","1999","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/etm",
"EAB","Entergy Arkansas, LLC","25.4","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/eab",
"EAE","Entergy Arkansas, LLC","25.25","n/a","2013","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/eae",
"EAI","Entergy Arkansas, LLC","25.41","n/a","2016","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/eai",
"ETR","Entergy Corporation","103.44","$20.52B","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/etr",
"ELC","Entergy Louisiana, Inc.","25.18","n/a","2016","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/elc",
"ELJ","Entergy Louisiana, Inc.","25.76","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/elj",
"ELU","Entergy Louisiana, Inc.","24.97","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/elu",
"EMP","Entergy Mississippi, LLC","25.49","n/a","2016","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/emp",
"ENJ","Entergy New Orleans, LLC","25.2149","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/enj",
"ENO","Entergy New Orleans, LLC","26.39","n/a","2016","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/eno",
"EZT","Entergy Texas Inc","27.04","n/a","2014","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/ezt",
"EBTC","Enterprise Bancorp Inc","29.07","$342.88M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ebtc",
"EFSC","Enterprise Financial Services Corporation","40.67","$1.09B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/efsc",
"EPD","Enterprise Products Partners L.P.","28.9","$63.25B","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/epd",
"EVC","Entravision Communications Corporation","2.99","$255.4M","2000","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/evc",
"EGI","Entree Resources Ltd.","0.3344","$58.48M","2017","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/egi",
"ENV","Envestnet, Inc","69.7","$3.62B","2010","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/env",
"EVSI","Envision Solar International, Inc.","5.89","$30.1M","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/evsi",
"EVSIW","Envision Solar International, Inc.","1.45","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/evsiw",
"EVA","Enviva Partners, LP","29.85","$998.69M","2015","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/eva",
"ENZ","Enzo Biochem, Inc.","3.92","$186.42M","n/a","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/enz",
"EOG","EOG Resources, Inc.","91.45","$53.07B","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/eog",
"EPAM","EPAM Systems, Inc.","175","$9.56B","2012","Technology","EDP Services","https://www.nasdaq.com/symbol/epam",
